,file,run,types,prevs,n_dropped,outcome,total_time,max_time,median_time,n_runs,run_id,Specification,Expressions,Result
48,../Translators/input-files/examples/lift_FINAL.spectra,5,['A'],False,3,SimEnv.Unrealizable,70.16743636131287,70.16743636131287,70.16743636131287,1,66,Lift,A,Unrealizable
49,../Translators/input-files/examples/lift_FINAL.spectra,6,['A'],False,6,SimEnv.Success,18.76696801185608,18.76696801185608,18.76696801185608,1,66,Lift,A,Success
50,../Translators/input-files/examples/lift_FINAL.spectra,7,['A'],False,4,SimEnv.Success,36.12998747825623,36.12998747825623,36.12998747825623,1,66,Lift,A,Success
51,../Translators/input-files/examples/lift_FINAL.spectra,8,['A'],False,3,SimEnv.Success,19.906039714813232,19.906039714813232,19.906039714813232,1,66,Lift,A,Success
52,../Translators/input-files/examples/lift_FINAL.spectra,9,['A'],False,4,SimEnv.Success,17.75544023513794,17.75544023513794,17.75544023513794,1,66,Lift,A,Success
53,../Translators/input-files/examples/lift_FINAL.spectra,0,"['A,G']",False,1,SimEnv.Unrealizable,71.36794304847717,71.36794304847717,71.36794304847717,1,66,Lift,"A,G",Unrealizable
54,../Translators/input-files/examples/lift_FINAL.spectra,1,"['A,G']",False,3,SimEnv.Success,36.7301836013794,36.7301836013794,36.7301836013794,1,66,Lift,"A,G",Success
55,../Translators/input-files/examples/lift_FINAL.spectra,2,"['A,G']",False,1,SimEnv.Success,17.82330298423767,17.82330298423767,17.82330298423767,1,66,Lift,"A,G",Success
56,../Translators/input-files/examples/lift_FINAL.spectra,3,"['A,G']",False,2,SimEnv.Success,18.044758558273315,18.044758558273315,18.044758558273315,1,66,Lift,"A,G",Success
57,../Translators/input-files/examples/lift_FINAL.spectra,4,"['A,G']",False,15,SimEnv.Realizable,233.9835765361786,39.00571918487549,19.51774537563324,10,66,Lift,"A,G",Realizable
58,../Translators/input-files/examples/lift_FINAL.spectra,5,"['A,G']",False,4,SimEnv.Success,17.867820978164673,17.867820978164673,17.867820978164673,1,66,Lift,"A,G",Success
59,../Translators/input-files/examples/lift_FINAL.spectra,6,"['A,G']",False,1,SimEnv.Invalid,0.0,0.0,0.0,0,66,Lift,"A,G",Invalid
60,../Translators/input-files/examples/lift_FINAL.spectra,7,"['A,G']",False,3,SimEnv.Success,17.668915033340454,17.668915033340454,17.668915033340454,1,66,Lift,"A,G",Success
61,../Translators/input-files/examples/lift_FINAL.spectra,8,"['A,G']",False,4,SimEnv.Realizable,179.9064507484436,18.29711318016052,17.98027217388153,10,66,Lift,"A,G",Realizable
